id,name,album,artist,release_date,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6clsmQJYrDXCFRJQElCKmN,These Are The Days Of Our Lives,Greatest Hits III,Queen,1999-11-09,262200,37,0.683,0.421,0,-10.538,1,0.028,0.432,7.36e-05,0.0713,0.546,112.495,audio_features,spotify:track:6clsmQJYrDXCFRJQElCKmN,https://api.spotify.com/v1/tracks/6clsmQJYrDXCFRJQElCKmN,https://api.spotify.com/v1/audio-analysis/6clsmQJYrDXCFRJQElCKmN,262200,4
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,The Doors,1967-01-04,145866,71,0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,audio_features,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/audio-analysis/6ToM0uwxtPKo9CMpbPGYvM,145867,4
3411Nc1KXBc6BuIz7uvGFt,Voce Nao Entende Nada / Cotidiano - Live,Caetano E Chico Juntos E Ao Vivo,Caetano Veloso,1972-01-01,421040,38,0.638,0.591,4,-11.163,1,0.503,0.384,0.0,0.977,0.712,124.695,audio_features,spotify:track:3411Nc1KXBc6BuIz7uvGFt,https://api.spotify.com/v1/tracks/3411Nc1KXBc6BuIz7uvGFt,https://api.spotify.com/v1/audio-analysis/3411Nc1KXBc6BuIz7uvGFt,421040,4
44Xwq9TYzUUwLKipFzmNU2,A Bela e a Fera,O Grande Circo Místico,Various Artists,2009,174906,19,0.634,0.394,2,-12.061,0,0.0335,0.686,0.000382,0.106,0.731,91.005,audio_features,spotify:track:44Xwq9TYzUUwLKipFzmNU2,https://api.spotify.com/v1/tracks/44Xwq9TYzUUwLKipFzmNU2,https://api.spotify.com/v1/audio-analysis/44Xwq9TYzUUwLKipFzmNU2,174907,3
373yGkNo74RZgmQgTiR8xK,It's Only A Paper Moon,The War Years (1941-1947),Ella Fitzgerald,1994-09-13,160133,62,0.761,0.103,10,-16.964,1,0.0416,0.944,0.0,0.127,0.53,114.044,audio_features,spotify:track:373yGkNo74RZgmQgTiR8xK,https://api.spotify.com/v1/tracks/373yGkNo74RZgmQgTiR8xK,https://api.spotify.com/v1/audio-analysis/373yGkNo74RZgmQgTiR8xK,160133,4
3WDlehIKzfFMiOdxqjDFVb,"Cala A Boca, Bárbara",Calabar – O Elogio da Traição,Chico Buarque,1973-01-01,255866,19,0.487,0.557,2,-7.476,0,0.0244,0.221,0.000237,0.118,0.254,90.637,audio_features,spotify:track:3WDlehIKzfFMiOdxqjDFVb,https://api.spotify.com/v1/tracks/3WDlehIKzfFMiOdxqjDFVb,https://api.spotify.com/v1/audio-analysis/3WDlehIKzfFMiOdxqjDFVb,255867,4
7yMedHvPX57E1mgAMGavnq,Com Acucar E Com Afeto - Live,Chico 50 Anos - O Amante,Chico Buarque,1994-01-01,173173,18,0.584,0.43,11,-14.278,0,0.0343,0.399,0.0,0.168,0.701,138.261,audio_features,spotify:track:7yMedHvPX57E1mgAMGavnq,https://api.spotify.com/v1/tracks/7yMedHvPX57E1mgAMGavnq,https://api.spotify.com/v1/audio-analysis/7yMedHvPX57E1mgAMGavnq,173173,4
1CKaQQu2r34ziosD6H3LA3,"Noite Dos Mascarados - Trilha Sonora Do Filme ""Garota De Ipanema""",Umas E Outras,Chico Buarque,2012-01-01,191213,21,0.356,0.455,2,-10.553,0,0.0421,0.598,0.0,0.878,0.44,97.632,audio_features,spotify:track:1CKaQQu2r34ziosD6H3LA3,https://api.spotify.com/v1/tracks/1CKaQQu2r34ziosD6H3LA3,https://api.spotify.com/v1/audio-analysis/1CKaQQu2r34ziosD6H3LA3,191213,4
1rPImnrAMdlyz6Kz5NyHCI,O Que Sera (A Flor Da Terra),Chico 50 Anos - O Politico,Chico Buarque,1994-01-01,167026,24,0.438,0.742,2,-8.716,0,0.0502,0.547,0.0,0.459,0.83,157.725,audio_features,spotify:track:1rPImnrAMdlyz6Kz5NyHCI,https://api.spotify.com/v1/tracks/1rPImnrAMdlyz6Kz5NyHCI,https://api.spotify.com/v1/audio-analysis/1rPImnrAMdlyz6Kz5NyHCI,167027,4
3cR0EJ6WiCDj2imGIzjV45,Luz Do Sol,Caetanear,Caetano Veloso,1985-01-11,213333,45,0.308,0.0776,2,-19.797,1,0.0405,0.944,0.00538,0.097,0.195,122.86,audio_features,spotify:track:3cR0EJ6WiCDj2imGIzjV45,https://api.spotify.com/v1/tracks/3cR0EJ6WiCDj2imGIzjV45,https://api.spotify.com/v1/audio-analysis/3cR0EJ6WiCDj2imGIzjV45,213333,4
0PSGBPVADIXYosxuW4cDLD,Amanha ninguem sabe,The Best of Chico Buarque,Chico Buarque,2019-05-29,120240,0,0.493,0.387,2,-12.18,0,0.0364,0.923,0.0,0.15,0.806,99.715,audio_features,spotify:track:0PSGBPVADIXYosxuW4cDLD,https://api.spotify.com/v1/tracks/0PSGBPVADIXYosxuW4cDLD,https://api.spotify.com/v1/audio-analysis/0PSGBPVADIXYosxuW4cDLD,120240,4
2DREhftHdD8pRmNdSs6nyF,Sangue latino,A volta de Secos & Molhados,Secos & Molhados,1973,128000,56,0.574,0.389,2,-9.786,1,0.0295,0.256,0.00072,0.16,0.905,133.661,audio_features,spotify:track:2DREhftHdD8pRmNdSs6nyF,https://api.spotify.com/v1/tracks/2DREhftHdD8pRmNdSs6nyF,https://api.spotify.com/v1/audio-analysis/2DREhftHdD8pRmNdSs6nyF,128000,4
1NP6U25NqmQr9HOz4Lsd45,It's A Hard Life - Remastered 2011,Greatest Hits II (2011 Remaster),Queen,1991-10-28,248800,0,0.434,0.6,3,-6.249,1,0.0288,0.465,0.0,0.248,0.311,82.315,audio_features,spotify:track:1NP6U25NqmQr9HOz4Lsd45,https://api.spotify.com/v1/tracks/1NP6U25NqmQr9HOz4Lsd45,https://api.spotify.com/v1/audio-analysis/1NP6U25NqmQr9HOz4Lsd45,248800,4
78MI7mu1LV1k4IA2HzKmHe,Dream A Little Dream Of Me - Single Version,"Love, Ella",Ella Fitzgerald,2007-05-03,185160,68,0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,audio_features,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/tracks/78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/audio-analysis/78MI7mu1LV1k4IA2HzKmHe,185160,4
3I1vEQhGwRK7URrTq4BqNl,(Ghost) Riders in the Sky,Silver,Johnny Cash,1979-05-01,224813,63,0.572,0.668,10,-9.382,0,0.0361,0.355,0.0379,0.223,0.56,109.511,audio_features,spotify:track:3I1vEQhGwRK7URrTq4BqNl,https://api.spotify.com/v1/tracks/3I1vEQhGwRK7URrTq4BqNl,https://api.spotify.com/v1/audio-analysis/3I1vEQhGwRK7URrTq4BqNl,224813,4
0V2j04WaxPGNJFGgen1wXt,Apesar de Você,Chico Buarque Essencial (Box),Chico Buarque,2008,230106,0,0.576,0.649,2,-8.297,1,0.0528,0.542,0.0,0.427,0.662,108.302,audio_features,spotify:track:0V2j04WaxPGNJFGgen1wXt,https://api.spotify.com/v1/tracks/0V2j04WaxPGNJFGgen1wXt,https://api.spotify.com/v1/audio-analysis/0V2j04WaxPGNJFGgen1wXt,230107,4
1znxSVzjXiuIaN5MV5gdwt,Sampa,Caetanear,Caetano Veloso,1985-01-11,196333,26,0.76,0.0438,0,-22.876,1,0.164,0.597,0.0,0.247,0.537,114.565,audio_features,spotify:track:1znxSVzjXiuIaN5MV5gdwt,https://api.spotify.com/v1/tracks/1znxSVzjXiuIaN5MV5gdwt,https://api.spotify.com/v1/audio-analysis/1znxSVzjXiuIaN5MV5gdwt,196333,4
4c7m5TLZ61e4otG1fZ68XP,Rosa de Hiroshima,A volta de Secos & Molhados,Secos & Molhados,1973,121893,49,0.522,0.0949,2,-16.346,1,0.0319,0.632,0.00422,0.089,0.706,92.864,audio_features,spotify:track:4c7m5TLZ61e4otG1fZ68XP,https://api.spotify.com/v1/tracks/4c7m5TLZ61e4otG1fZ68XP,https://api.spotify.com/v1/audio-analysis/4c7m5TLZ61e4otG1fZ68XP,121893,4
6zC0mpGYwbNTpk9SKwh08f,Wonderful Tonight,Slowhand 35th Anniversary (Super Deluxe),Eric Clapton,1977-11-01,225026,76,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,audio_features,spotify:track:6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/tracks/6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f,225027,4
4H970qoK32APulFrYfu8xM,Pedaço De Mim,Chico Buarque,Chico Buarque,1978-01-01,197293,36,0.468,0.208,3,-11.406,1,0.0313,0.943,0.0145,0.0854,0.12,139.794,audio_features,spotify:track:4H970qoK32APulFrYfu8xM,https://api.spotify.com/v1/tracks/4H970qoK32APulFrYfu8xM,https://api.spotify.com/v1/audio-analysis/4H970qoK32APulFrYfu8xM,197293,4
0SieRhHp1mnsVN8DbGTTuA,O Leaozinho,Caetanear,Caetano Veloso,1985-01-11,184333,37,0.597,0.121,0,-18.834,1,0.0558,0.829,2.06e-06,0.252,0.571,127.076,audio_features,spotify:track:0SieRhHp1mnsVN8DbGTTuA,https://api.spotify.com/v1/tracks/0SieRhHp1mnsVN8DbGTTuA,https://api.spotify.com/v1/audio-analysis/0SieRhHp1mnsVN8DbGTTuA,184333,4
0OmlH9SOCMyN4HExhghJTL,Rita / Esse Cara - Ao Vivo,Caetano E Chico Juntos E Ao Vivo,Caetano Veloso,1972-01-01,215800,32,0.513,0.241,5,-13.951,1,0.23,0.823,8.6e-05,0.974,0.543,130.878,audio_features,spotify:track:0OmlH9SOCMyN4HExhghJTL,https://api.spotify.com/v1/tracks/0OmlH9SOCMyN4HExhghJTL,https://api.spotify.com/v1/audio-analysis/0OmlH9SOCMyN4HExhghJTL,215800,4
1Jmqubf9kGkWeYQXQKImL5,People Are Strange,Strange Days,The Doors,1967-09-25,130173,70,0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287,audio_features,spotify:track:1Jmqubf9kGkWeYQXQKImL5,https://api.spotify.com/v1/tracks/1Jmqubf9kGkWeYQXQKImL5,https://api.spotify.com/v1/audio-analysis/1Jmqubf9kGkWeYQXQKImL5,130173,4
7yTVcW3GVeFw3TkDUPvtL1,"Amanhã, Ninguém Sabe",Chico Buarque de Hollanda,Chico Buarque,1966-01-01,120066,25,0.396,0.61,2,-5.991,0,0.0324,0.84,0.0,0.355,0.866,97.797,audio_features,spotify:track:7yTVcW3GVeFw3TkDUPvtL1,https://api.spotify.com/v1/tracks/7yTVcW3GVeFw3TkDUPvtL1,https://api.spotify.com/v1/audio-analysis/7yTVcW3GVeFw3TkDUPvtL1,120067,4
6VIgGcxTOjPpvFUrFzM2TO,Mulheres De Atenas,Meus Caros Amigos,Chico Buarque,1976-01-01,260600,40,0.598,0.326,2,-13.907,1,0.0391,0.722,2.46e-06,0.332,0.456,122.326,audio_features,spotify:track:6VIgGcxTOjPpvFUrFzM2TO,https://api.spotify.com/v1/tracks/6VIgGcxTOjPpvFUrFzM2TO,https://api.spotify.com/v1/audio-analysis/6VIgGcxTOjPpvFUrFzM2TO,260600,4
6XxlkJoG27PoHx1qH8X3j7,A Moça do Sonho,Caravanas,Chico Buarque,2017-08-25,166613,37,0.444,0.181,11,-10.341,0,0.0376,0.899,0.0,0.181,0.306,128.882,audio_features,spotify:track:6XxlkJoG27PoHx1qH8X3j7,https://api.spotify.com/v1/tracks/6XxlkJoG27PoHx1qH8X3j7,https://api.spotify.com/v1/audio-analysis/6XxlkJoG27PoHx1qH8X3j7,166613,3
4FoHe4wW0Lg7PFwTGTquC2,Retrato em branco e preto,The Best of Chico Buarque,Chico Buarque,2019-05-29,198933,0,0.429,0.328,5,-14.075,0,0.0311,0.704,0.000524,0.418,0.314,105.93,audio_features,spotify:track:4FoHe4wW0Lg7PFwTGTquC2,https://api.spotify.com/v1/tracks/4FoHe4wW0Lg7PFwTGTquC2,https://api.spotify.com/v1/audio-analysis/4FoHe4wW0Lg7PFwTGTquC2,198933,3
21XYu5skFsZSe17gF6fOpQ,Funeral de um lavrador,The Best of Chico Buarque,Chico Buarque,2019-05-29,150240,0,0.34,0.222,4,-15.799,0,0.061,0.742,0.00443,0.133,0.386,170.914,audio_features,spotify:track:21XYu5skFsZSe17gF6fOpQ,https://api.spotify.com/v1/tracks/21XYu5skFsZSe17gF6fOpQ,https://api.spotify.com/v1/audio-analysis/21XYu5skFsZSe17gF6fOpQ,150240,4
22eHeLlCk3WTMzlbkQdIey,Amor,A volta de Secos & Molhados,Secos & Molhados,1973,136893,45,0.294,0.65,5,-8.139,1,0.0419,0.0378,2.56e-05,0.0985,0.704,100.663,audio_features,spotify:track:22eHeLlCk3WTMzlbkQdIey,https://api.spotify.com/v1/tracks/22eHeLlCk3WTMzlbkQdIey,https://api.spotify.com/v1/audio-analysis/22eHeLlCk3WTMzlbkQdIey,136893,4
4DeYRatKHPJECIhvIAcfGC,Menino Do Rio,Caetanear,Caetano Veloso,1985-01-11,149333,31,0.731,0.144,4,-21.414,1,0.0777,0.783,0.0237,0.109,0.711,139.895,audio_features,spotify:track:4DeYRatKHPJECIhvIAcfGC,https://api.spotify.com/v1/tracks/4DeYRatKHPJECIhvIAcfGC,https://api.spotify.com/v1/audio-analysis/4DeYRatKHPJECIhvIAcfGC,149333,4
6SlvlsZjs0wdWcketra8Yh,Brejo Da Cruz,Focus: O Essencial de Chico Buarque,Chico Buarque,1999-01-01,238293,7,0.698,0.67,8,-8.562,1,0.0245,0.43,0.00213,0.109,0.7,108.35,audio_features,spotify:track:6SlvlsZjs0wdWcketra8Yh,https://api.spotify.com/v1/tracks/6SlvlsZjs0wdWcketra8Yh,https://api.spotify.com/v1/audio-analysis/6SlvlsZjs0wdWcketra8Yh,238293,4
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Jazz (2011 Remaster),Queen,1978-11-10,209413,81,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,audio_features,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/tracks/5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/audio-analysis/5T8EDUDqKcs6OSOwEsfqG7,209413,4
4PdlMqfMUtX5DLZMOLGL4O,Olhos Nos Olhos,Meus Caros Amigos,Chico Buarque,1976-01-01,273000,42,0.292,0.289,6,-15.468,0,0.0324,0.563,0.000198,0.382,0.128,141.801,audio_features,spotify:track:4PdlMqfMUtX5DLZMOLGL4O,https://api.spotify.com/v1/tracks/4PdlMqfMUtX5DLZMOLGL4O,https://api.spotify.com/v1/audio-analysis/4PdlMqfMUtX5DLZMOLGL4O,273000,4
0VUgbCK0k8QWGpLiEV8YYZ,Cálice,Chico Buarque,Chico Buarque,1978-01-01,241866,47,0.596,0.372,4,-9.391,1,0.0606,0.848,0.0,0.331,0.293,123.125,audio_features,spotify:track:0VUgbCK0k8QWGpLiEV8YYZ,https://api.spotify.com/v1/tracks/0VUgbCK0k8QWGpLiEV8YYZ,https://api.spotify.com/v1/audio-analysis/0VUgbCK0k8QWGpLiEV8YYZ,241867,4
7hxZF4jETnE5Q75rKQnMjE,I Walk the Line,I Walk the Line (Original Soundtrack Recording),Johnny Cash,1970-11-11,176533,67,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,audio_features,spotify:track:7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/tracks/7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/audio-analysis/7hxZF4jETnE5Q75rKQnMjE,176533,4
6rRXVfwYxeSgcTy83vbudD,Essa Moça Tá Diferente,A Arte De Chico Buarque,Chico Buarque,2004-10-30,164893,39,0.657,0.657,11,-8.854,0,0.0406,0.392,2.41e-05,0.117,0.817,79.493,audio_features,spotify:track:6rRXVfwYxeSgcTy83vbudD,https://api.spotify.com/v1/tracks/6rRXVfwYxeSgcTy83vbudD,https://api.spotify.com/v1/audio-analysis/6rRXVfwYxeSgcTy83vbudD,164893,4
2udGjDmpK1dH9VGyw7nrei,Cocaine,Slowhand 35th Anniversary,Eric Clapton,1977-11-01,221640,70,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,audio_features,spotify:track:2udGjDmpK1dH9VGyw7nrei,https://api.spotify.com/v1/tracks/2udGjDmpK1dH9VGyw7nrei,https://api.spotify.com/v1/audio-analysis/2udGjDmpK1dH9VGyw7nrei,221640,4
1N1Cdy5xZfmRiklJDU0h23,Não Sonho Mais (feat. Chico Buarque),Duetos Com Chico Buarque,Chico Buarque,2002-03-15,264600,16,0.54,0.702,6,-6.829,0,0.0473,0.537,0.0,0.226,0.761,87.653,audio_features,spotify:track:1N1Cdy5xZfmRiklJDU0h23,https://api.spotify.com/v1/tracks/1N1Cdy5xZfmRiklJDU0h23,https://api.spotify.com/v1/audio-analysis/1N1Cdy5xZfmRiklJDU0h23,264600,4
1Q5kgpp4pmyGqPwNBzkSrw,Roadhouse Blues,Morrison Hotel,The Doors,1970-02-09,243826,70,0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,audio_features,spotify:track:1Q5kgpp4pmyGqPwNBzkSrw,https://api.spotify.com/v1/tracks/1Q5kgpp4pmyGqPwNBzkSrw,https://api.spotify.com/v1/audio-analysis/1Q5kgpp4pmyGqPwNBzkSrw,243827,4
3PK5vShAkK3kg7myQkS0HK,Madalena Foi Pro Mar,Os Primeiros Clássicos,Chico Buarque,2015-12-04,100893,18,0.532,0.565,2,-9.382,1,0.0304,0.801,1.84e-05,0.201,0.941,96.428,audio_features,spotify:track:3PK5vShAkK3kg7myQkS0HK,https://api.spotify.com/v1/tracks/3PK5vShAkK3kg7myQkS0HK,https://api.spotify.com/v1/audio-analysis/3PK5vShAkK3kg7myQkS0HK,100893,4
49Bi7Jt5kKlx2Bwi4xguGr,Almanaque,Almanaque,Chico Buarque,1981-01-01,209226,22,0.465,0.47,4,-14.488,1,0.0449,0.86,0.00177,0.748,0.728,121.077,audio_features,spotify:track:49Bi7Jt5kKlx2Bwi4xguGr,https://api.spotify.com/v1/tracks/49Bi7Jt5kKlx2Bwi4xguGr,https://api.spotify.com/v1/audio-analysis/49Bi7Jt5kKlx2Bwi4xguGr,209227,4
3SGP8It5WDnCONyApJKRTJ,Who Wants To Live Forever - Remastered 2011,Greatest Hits II (Remastered),Queen,1991-10-28,295333,63,0.182,0.388,4,-8.672,0,0.0324,0.544,0.00134,0.114,0.0392,139.276,audio_features,spotify:track:3SGP8It5WDnCONyApJKRTJ,https://api.spotify.com/v1/tracks/3SGP8It5WDnCONyApJKRTJ,https://api.spotify.com/v1/audio-analysis/3SGP8It5WDnCONyApJKRTJ,295333,4
2CfpwIhU6plsp4aycG2Th4,O Meu Amor,Chico Buarque,Chico Buarque,1978-01-01,243040,41,0.515,0.569,0,-7.304,1,0.037,0.928,0.000189,0.114,0.31,138.687,audio_features,spotify:track:2CfpwIhU6plsp4aycG2Th4,https://api.spotify.com/v1/tracks/2CfpwIhU6plsp4aycG2Th4,https://api.spotify.com/v1/audio-analysis/2CfpwIhU6plsp4aycG2Th4,243040,4
4tPMqGhipBJsJEGLyrJMzk,O Quereres,Caetanear,Caetano Veloso,1985-01-11,175333,40,0.775,0.556,5,-14.061,1,0.177,0.689,0.0,0.104,0.752,91.75,audio_features,spotify:track:4tPMqGhipBJsJEGLyrJMzk,https://api.spotify.com/v1/tracks/4tPMqGhipBJsJEGLyrJMzk,https://api.spotify.com/v1/audio-analysis/4tPMqGhipBJsJEGLyrJMzk,175333,4
6jXPZid0KLorvgIDP6TiSo,God's Gonna Cut You Down,American V: A Hundred Highways,Johnny Cash,2006-01-01,158573,60,0.618,0.484,5,-8.229,0,0.127,0.875,4.31e-05,0.115,0.834,82.317,audio_features,spotify:track:6jXPZid0KLorvgIDP6TiSo,https://api.spotify.com/v1/tracks/6jXPZid0KLorvgIDP6TiSo,https://api.spotify.com/v1/audio-analysis/6jXPZid0KLorvgIDP6TiSo,158573,4
2i5bQese8Txxi05P6wMFtk,少女A (from 「BEST AKINA メモワール」),BEST AKINA メモワール,Akina Nakamori,1983-12-21,213906,29,0.562,0.886,0,-4.258,1,0.0706,0.0163,2.46e-05,0.0463,0.652,146.477,audio_features,spotify:track:2i5bQese8Txxi05P6wMFtk,https://api.spotify.com/v1/tracks/2i5bQese8Txxi05P6wMFtk,https://api.spotify.com/v1/audio-analysis/2i5bQese8Txxi05P6wMFtk,213907,4
6BKOhvRPY54uvfqWwg7MKi,Up & Down,AH YEAH,EXID,2015-04-14,189882,60,0.714,0.812,7,-2.703,1,0.0351,0.00189,1.96e-06,0.229,0.377,112.018,audio_features,spotify:track:6BKOhvRPY54uvfqWwg7MKi,https://api.spotify.com/v1/tracks/6BKOhvRPY54uvfqWwg7MKi,https://api.spotify.com/v1/audio-analysis/6BKOhvRPY54uvfqWwg7MKi,189882,4
2RUT8yZJklRTMV07TmaxIb,Sing Out!,Sing Out! (Special Edition),Nogizaka46,2019-05-22,325560,31,0.521,0.821,11,-4.516,1,0.0362,0.491,2.49e-06,0.326,0.706,90.002,audio_features,spotify:track:2RUT8yZJklRTMV07TmaxIb,https://api.spotify.com/v1/tracks/2RUT8yZJklRTMV07TmaxIb,https://api.spotify.com/v1/audio-analysis/2RUT8yZJklRTMV07TmaxIb,325560,4
28mLCUNn0RZcdJwuQjw37b,Crazy 4 U,Crazy 4 U,Kumi Koda,2004-01-15,247066,18,0.626,0.947,1,-3.274,1,0.0971,0.00547,0.0824,0.0814,0.876,127.035,audio_features,spotify:track:28mLCUNn0RZcdJwuQjw37b,https://api.spotify.com/v1/tracks/28mLCUNn0RZcdJwuQjw37b,https://api.spotify.com/v1/audio-analysis/28mLCUNn0RZcdJwuQjw37b,247067,4
5wANPM4fQCJwkGd4rN57mH,drivers license,SOUR,Olivia Rodrigo,2021-05-21,242013,92,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013,4
3z9vHQ28Apo04tFL08YTvL,FAKE NEWS REVOLUTION,FAKE NEWS REVOLUTION,安斉かれん,2020-04-01,282433,14,0.474,0.911,11,-3.131,1,0.0505,0.000392,0.000232,0.104,0.309,170.036,audio_features,spotify:track:3z9vHQ28Apo04tFL08YTvL,https://api.spotify.com/v1/tracks/3z9vHQ28Apo04tFL08YTvL,https://api.spotify.com/v1/audio-analysis/3z9vHQ28Apo04tFL08YTvL,282433,4
7mOPqaJicc6WdPCZqumP4e,Nobody's fault,Nobody's fault (Special Edition),櫻坂46,2020-12-09,269053,50,0.588,0.902,11,-2.359,0,0.0715,0.116,0.0,0.114,0.599,110.01,audio_features,spotify:track:7mOPqaJicc6WdPCZqumP4e,https://api.spotify.com/v1/tracks/7mOPqaJicc6WdPCZqumP4e,https://api.spotify.com/v1/audio-analysis/7mOPqaJicc6WdPCZqumP4e,269053,4
0nV5tSZ3171YaMzWTZlteC,MY FUCKIN' VALENTINE,SEXY STREAM LINER,BUCK-TICK,1997-12-10,275680,23,0.477,0.963,9,-5.824,1,0.0708,0.000206,0.489,0.603,0.476,138.069,audio_features,spotify:track:0nV5tSZ3171YaMzWTZlteC,https://api.spotify.com/v1/tracks/0nV5tSZ3171YaMzWTZlteC,https://api.spotify.com/v1/audio-analysis/0nV5tSZ3171YaMzWTZlteC,275680,4
3vPHCKu5UhbGLe9rs8dBGr,Scream,1st Album [Dystopia : The Tree of Language],DREAMCATCHER,2020-02-18,204293,63,0.704,0.94,4,-2.233,0,0.158,0.0312,0.0,0.29,0.311,137.909,audio_features,spotify:track:3vPHCKu5UhbGLe9rs8dBGr,https://api.spotify.com/v1/tracks/3vPHCKu5UhbGLe9rs8dBGr,https://api.spotify.com/v1/audio-analysis/3vPHCKu5UhbGLe9rs8dBGr,204293,4
1Ic9pKxGSJGM0LKeqf6lGe,All Apologies,In Utero - 20th Anniversary Remaster,Nirvana,1993-09-21,233173,69,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,audio_features,spotify:track:1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/tracks/1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/audio-analysis/1Ic9pKxGSJGM0LKeqf6lGe,233173,4
36r4cTfmjVo5JYqNBIcjk6,Roly-Poly,John Travolta Wanna Be,T-ARA,2011-06-29,214427,55,0.832,0.848,7,-7.407,1,0.0545,0.0919,2.83e-05,0.0458,0.901,130.004,audio_features,spotify:track:36r4cTfmjVo5JYqNBIcjk6,https://api.spotify.com/v1/tracks/36r4cTfmjVo5JYqNBIcjk6,https://api.spotify.com/v1/audio-analysis/36r4cTfmjVo5JYqNBIcjk6,214427,4
7fVuFTodvQPM5LKpT5vdFM,GLAMOROUS SKY,THE END,Nana,2006,266360,51,0.326,0.874,1,-2.077,0,0.0426,6.84e-05,0.63,0.223,0.535,150.022,audio_features,spotify:track:7fVuFTodvQPM5LKpT5vdFM,https://api.spotify.com/v1/tracks/7fVuFTodvQPM5LKpT5vdFM,https://api.spotify.com/v1/audio-analysis/7fVuFTodvQPM5LKpT5vdFM,266360,4
5QWFxT8O4ULve9SkHDNn7C,思い出せる恋をしよう(1期生・ドラフト3期生ver.),思い出せる恋をしよう【劇場盤】,STU48,2020-09-02,278053,6,0.559,0.876,0,-2.401,1,0.0404,0.349,0.0,0.172,0.641,123.969,audio_features,spotify:track:5QWFxT8O4ULve9SkHDNn7C,https://api.spotify.com/v1/tracks/5QWFxT8O4ULve9SkHDNn7C,https://api.spotify.com/v1/audio-analysis/5QWFxT8O4ULve9SkHDNn7C,278053,4
35ujzLliHVVWpkUqqT25FO,"WANT ME, WANT ME",Queen of Hip-Pop,Namie Amuro,2005-07-13,189306,38,0.738,0.93,1,-3.949,1,0.0393,0.422,0.0729,0.558,0.917,114.99,audio_features,spotify:track:35ujzLliHVVWpkUqqT25FO,https://api.spotify.com/v1/tracks/35ujzLliHVVWpkUqqT25FO,https://api.spotify.com/v1/audio-analysis/35ujzLliHVVWpkUqqT25FO,189307,4
4Ux83SOG5vqnbohuijD2Zv,Every night,Every night,EXID,2012-10-02,231105,45,0.562,0.812,1,-2.942,0,0.181,0.367,0.0,0.13,0.829,203.639,audio_features,spotify:track:4Ux83SOG5vqnbohuijD2Zv,https://api.spotify.com/v1/tracks/4Ux83SOG5vqnbohuijD2Zv,https://api.spotify.com/v1/audio-analysis/4Ux83SOG5vqnbohuijD2Zv,231105,4
7GJlmrAalYUjhlK2nR86nL,TAKE BACK,TAKE BACK,Kumi Koda,2000-12-06,297200,15,0.727,0.834,4,-4.042,0,0.0325,0.00426,0.00678,0.136,0.673,102.0,audio_features,spotify:track:7GJlmrAalYUjhlK2nR86nL,https://api.spotify.com/v1/tracks/7GJlmrAalYUjhlK2nR86nL,https://api.spotify.com/v1/audio-analysis/7GJlmrAalYUjhlK2nR86nL,297200,4
